dataset,split_kind,seed,group_key,within,axis,stratum,group_id,construct,stressor,plate,dose_mM,axis_value,assignment,n_rows,held_out,partition_hash
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260803|construct=UPRE2|dose_mM=0,UPRE2,,20260803,0.0,0,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260803|construct=UPRE2|dose_mM=0.1,UPRE2,,20260803,0.1,0.1,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260803|construct=UPRE2|dose_mM=0.2,UPRE2,,20260803,0.2,0.2,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260803|construct=UPRE2|dose_mM=0.5,UPRE2,,20260803,0.5,0.5,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260803|construct=UPRE2|dose_mM=1,UPRE2,,20260803,1.0,1,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260803|construct=UPRE2|dose_mM=2,UPRE2,,20260803,2.0,2,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260804|construct=UPRE2|dose_mM=0,UPRE2,,20260804,0.0,0,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260804|construct=UPRE2|dose_mM=0.1,UPRE2,,20260804,0.1,0.1,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260804|construct=UPRE2|dose_mM=0.2,UPRE2,,20260804,0.2,0.2,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260804|construct=UPRE2|dose_mM=0.5,UPRE2,,20260804,0.5,0.5,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260804|construct=UPRE2|dose_mM=1,UPRE2,,20260804,1.0,1,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,0,plate|construct|dose_mM,construct,dose_mM,construct=UPRE2,plate=20260804|construct=UPRE2|dose_mM=2,UPRE2,,20260804,2.0,2,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260722|construct=AlteredYap1|dose_mM=4,AlteredYap1,,20260722,4.0,4,test,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260728|construct=AlteredYap1|dose_mM=4,AlteredYap1,,20260728,4.0,4,test,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260803|construct=AlteredYap1|dose_mM=4,AlteredYap1,,20260803,4.0,4,test,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260804|construct=AlteredYap1|dose_mM=4,AlteredYap1,,20260804,4.0,4,test,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260722|construct=AlteredYap1|dose_mM=0,AlteredYap1,,20260722,0.0,0,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260722|construct=AlteredYap1|dose_mM=0.1,AlteredYap1,,20260722,0.1,0.1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260722|construct=AlteredYap1|dose_mM=0.2,AlteredYap1,,20260722,0.2,0.2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260722|construct=AlteredYap1|dose_mM=0.5,AlteredYap1,,20260722,0.5,0.5,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260722|construct=AlteredYap1|dose_mM=1,AlteredYap1,,20260722,1.0,1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260722|construct=AlteredYap1|dose_mM=2,AlteredYap1,,20260722,2.0,2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260728|construct=AlteredYap1|dose_mM=0,AlteredYap1,,20260728,0.0,0,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260728|construct=AlteredYap1|dose_mM=0.1,AlteredYap1,,20260728,0.1,0.1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260728|construct=AlteredYap1|dose_mM=0.2,AlteredYap1,,20260728,0.2,0.2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260728|construct=AlteredYap1|dose_mM=0.5,AlteredYap1,,20260728,0.5,0.5,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260728|construct=AlteredYap1|dose_mM=1,AlteredYap1,,20260728,1.0,1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260728|construct=AlteredYap1|dose_mM=2,AlteredYap1,,20260728,2.0,2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260803|construct=AlteredYap1|dose_mM=0,AlteredYap1,,20260803,0.0,0,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260803|construct=AlteredYap1|dose_mM=0.1,AlteredYap1,,20260803,0.1,0.1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260803|construct=AlteredYap1|dose_mM=0.2,AlteredYap1,,20260803,0.2,0.2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260803|construct=AlteredYap1|dose_mM=0.5,AlteredYap1,,20260803,0.5,0.5,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260803|construct=AlteredYap1|dose_mM=1,AlteredYap1,,20260803,1.0,1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260803|construct=AlteredYap1|dose_mM=2,AlteredYap1,,20260803,2.0,2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260804|construct=AlteredYap1|dose_mM=0,AlteredYap1,,20260804,0.0,0,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260804|construct=AlteredYap1|dose_mM=0.1,AlteredYap1,,20260804,0.1,0.1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260804|construct=AlteredYap1|dose_mM=0.2,AlteredYap1,,20260804,0.2,0.2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260804|construct=AlteredYap1|dose_mM=0.5,AlteredYap1,,20260804,0.5,0.5,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260804|construct=AlteredYap1|dose_mM=1,AlteredYap1,,20260804,1.0,1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=AlteredYap1,plate=20260804|construct=AlteredYap1|dose_mM=2,AlteredYap1,,20260804,2.0,2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260722|construct=NativeYap1|dose_mM=4,NativeYap1,,20260722,4.0,4,test,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260728|construct=NativeYap1|dose_mM=4,NativeYap1,,20260728,4.0,4,test,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260803|construct=NativeYap1|dose_mM=4,NativeYap1,,20260803,4.0,4,test,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260804|construct=NativeYap1|dose_mM=4,NativeYap1,,20260804,4.0,4,test,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260722|construct=NativeYap1|dose_mM=0,NativeYap1,,20260722,0.0,0,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260722|construct=NativeYap1|dose_mM=0.1,NativeYap1,,20260722,0.1,0.1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260722|construct=NativeYap1|dose_mM=0.2,NativeYap1,,20260722,0.2,0.2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260722|construct=NativeYap1|dose_mM=0.5,NativeYap1,,20260722,0.5,0.5,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260722|construct=NativeYap1|dose_mM=1,NativeYap1,,20260722,1.0,1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260722|construct=NativeYap1|dose_mM=2,NativeYap1,,20260722,2.0,2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260728|construct=NativeYap1|dose_mM=0,NativeYap1,,20260728,0.0,0,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260728|construct=NativeYap1|dose_mM=0.1,NativeYap1,,20260728,0.1,0.1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260728|construct=NativeYap1|dose_mM=0.2,NativeYap1,,20260728,0.2,0.2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260728|construct=NativeYap1|dose_mM=0.5,NativeYap1,,20260728,0.5,0.5,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260728|construct=NativeYap1|dose_mM=1,NativeYap1,,20260728,1.0,1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260728|construct=NativeYap1|dose_mM=2,NativeYap1,,20260728,2.0,2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260803|construct=NativeYap1|dose_mM=0,NativeYap1,,20260803,0.0,0,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260803|construct=NativeYap1|dose_mM=0.1,NativeYap1,,20260803,0.1,0.1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260803|construct=NativeYap1|dose_mM=0.2,NativeYap1,,20260803,0.2,0.2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260803|construct=NativeYap1|dose_mM=0.5,NativeYap1,,20260803,0.5,0.5,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260803|construct=NativeYap1|dose_mM=1,NativeYap1,,20260803,1.0,1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260803|construct=NativeYap1|dose_mM=2,NativeYap1,,20260803,2.0,2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260804|construct=NativeYap1|dose_mM=0,NativeYap1,,20260804,0.0,0,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260804|construct=NativeYap1|dose_mM=0.1,NativeYap1,,20260804,0.1,0.1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260804|construct=NativeYap1|dose_mM=0.2,NativeYap1,,20260804,0.2,0.2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260804|construct=NativeYap1|dose_mM=0.5,NativeYap1,,20260804,0.5,0.5,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260804|construct=NativeYap1|dose_mM=1,NativeYap1,,20260804,1.0,1,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=NativeYap1,plate=20260804|construct=NativeYap1|dose_mM=2,NativeYap1,,20260804,2.0,2,train,3,4,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260722|construct=UPRE1|dose_mM=5,UPRE1,,20260722,5.0,5,test,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260728|construct=UPRE1|dose_mM=5,UPRE1,,20260728,5.0,5,test,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260803|construct=UPRE1|dose_mM=5,UPRE1,,20260803,5.0,5,test,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260804|construct=UPRE1|dose_mM=5,UPRE1,,20260804,5.0,5,test,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260722|construct=UPRE1|dose_mM=0,UPRE1,,20260722,0.0,0,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260722|construct=UPRE1|dose_mM=0.1,UPRE1,,20260722,0.1,0.1,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260722|construct=UPRE1|dose_mM=0.2,UPRE1,,20260722,0.2,0.2,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260722|construct=UPRE1|dose_mM=0.5,UPRE1,,20260722,0.5,0.5,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260722|construct=UPRE1|dose_mM=1,UPRE1,,20260722,1.0,1,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260722|construct=UPRE1|dose_mM=2,UPRE1,,20260722,2.0,2,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260728|construct=UPRE1|dose_mM=0,UPRE1,,20260728,0.0,0,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260728|construct=UPRE1|dose_mM=0.1,UPRE1,,20260728,0.1,0.1,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260728|construct=UPRE1|dose_mM=0.2,UPRE1,,20260728,0.2,0.2,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260728|construct=UPRE1|dose_mM=0.5,UPRE1,,20260728,0.5,0.5,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260728|construct=UPRE1|dose_mM=1,UPRE1,,20260728,1.0,1,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260728|construct=UPRE1|dose_mM=2,UPRE1,,20260728,2.0,2,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260803|construct=UPRE1|dose_mM=0,UPRE1,,20260803,0.0,0,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260803|construct=UPRE1|dose_mM=0.1,UPRE1,,20260803,0.1,0.1,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260803|construct=UPRE1|dose_mM=0.2,UPRE1,,20260803,0.2,0.2,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260803|construct=UPRE1|dose_mM=0.5,UPRE1,,20260803,0.5,0.5,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
real_biosensor,extrapolation,1,plate|construct|dose_mM,construct,dose_mM,construct=UPRE1,plate=20260803|construct=UPRE1|dose_mM=1,UPRE1,,20260803,1.0,1,train,3,5,c7eef69d915eff4b598b7b5e91800726a50efc8a8b0c5212932c90e0081170f4
